session_id,target
412,0.0006042329819840976
413,0.00036473819903422105
414,1.084498555636934e-08
415,1.410818549223072e-09
416,0.0012392610054238462
417,0.000934522449059554
418,2.1549106593130335e-08
419,1.7256371345583978e-07
420,0.0001768399568975932
421,0.0006563082099429925
422,0.0004365271424157215
423,1.7840238113343182e-08
424,0.00014411123095125957
425,1.5935586756261494e-08
426,0.9093161788537539
427,1.4041127846092433e-06
428,1.3708163694382525e-09
429,0.07382063794132553
430,5.686267120481023e-05
431,3.6011794303410947e-06
432,0.0033878096595594317
433,2.2914178263659647e-06
434,0.00020082387859841384
435,0.00016966759881806436
436,0.00016953267645945683
437,0.0015088199762733465
438,0.0011538659896247298
439,0.001265346742542395
440,7.003846632366074e-10
441,0.0003311743747802185
442,0.000716395770223866
443,2.7019818455805455e-05
444,0.00021427933335398743
445,0.005102531527327106
446,0.0005429375491110735
447,3.679796259807506e-06
448,0.02271590154014472
449,0.005443206266175077
450,4.8417732871792753e-05
451,0.00020550878555962099
452,0.0006251814443432804
453,7.746578209786301e-05
454,3.719077164194953e-08
455,0.00010214822405883087
456,1.8747006620258096e-06
457,0.00042780759981646916
458,2.2019528487112834e-05
459,0.00041782091016504875
460,0.07350664224121167
461,0.00026375022225805407
462,9.136395874860059e-07
463,1.3939587081948592e-07
464,0.0002453342988891678
465,0.0013663922630663221
466,8.001485980592034e-06
467,8.693817792202218e-05
468,1.1389397188425123e-05
469,0.0032140693344093144
470,0.004857478031111589
471,0.006149671961814615
472,1.2466279484217894e-08
473,0.0002926651958194504
474,3.7217467241426633e-07
475,0.012983555581800301
476,1.1309072877362676e-08
477,0.0006062708973400134
478,5.037146623186269e-05
479,0.24141813873089582
480,6.8312804596204284e-06
481,0.0027793249688687666
482,0.007940269211453318
483,0.0017197384390194974
484,0.00046942939343709746
485,0.004993767009743022
486,2.312679250551059e-05
487,0.000755233333544965
488,2.8457305368055653e-05
489,0.00017047924956055591
490,4.1783669555641517e-07
491,0.0017879771850578528
492,0.0002194780468024792
493,0.00013423719649031322
494,2.3021593174935376e-06
495,1.9855012621087036e-05
496,0.020296950004596477
497,0.00015406167194651805
498,0.0010532973772968976
499,1.8910727960375915e-13
500,0.0007713890049764436
501,0.0875949770924205
502,0.05645030320787165
503,0.018988655347364953
504,0.0003052134040654019
505,6.483287139962235e-05
506,2.2061241500003804e-06
507,0.0006559887089219443
508,9.554733617244944e-05
509,2.415359101054625e-06
510,0.0008156479635993868
511,7.003846632366074e-10
512,6.570294949736892e-05
513,8.535531335983259e-07
514,0.005355200309910844
515,0.007151831719375091
516,0.003936450252793066
517,0.0049109776629751994
518,1.548270135247576e-05
519,0.02656096082976849
520,0.00021455436221996422
521,0.06092463128160883
522,0.06353039150543842
523,1.3520267543218884e-06
524,0.0004320330655232931
525,0.06949647743611215
526,4.4961936774311e-05
527,0.0003436057068826637
528,0.007972751366885225
529,0.0035754781297233176
530,1.4041127846092433e-06
531,9.24761471207531e-05
532,0.005256153544420028
533,2.746808541730407e-09
534,0.014677440513239387
535,2.2989895983773088e-08
536,0.05571150252131196
537,9.129646288959116e-05
538,0.0025749090185735995
539,0.00028161612387523466
540,3.5601722929499315e-06
541,0.00014038143419678898
542,0.007652589273230441
543,0.0002319995722193435
544,0.005449373729018582
545,1.807808827781331e-05
546,0.00017306860698248857
547,0.0012963839979511528
548,1.0310010520215711e-06
549,0.0009405968584061316
550,5.7787745531168e-05
551,0.012115143605316304
552,0.2759731300765655
553,2.9897785257201106e-08
554,2.8714179215668055e-06
555,7.07002977037756e-08
556,0.003717475322221954
557,0.003670125130776489
558,2.742889077426301e-05
559,9.312226157347203e-06
560,0.019656152313045665
561,1.8251202261540218e-05
562,0.000595738097019688
563,0.0014248961623723533
564,0.00010650591700109639
565,0.00029812397042810644
566,4.010331264284927e-05
567,8.666876683815427e-05
568,0.0010608984578319176
569,0.00031384630119758527
570,0.0029082758511630156
571,0.00020312559081464538
572,0.08033723770787751
573,6.562286637624066e-08
574,1.9766618635140484e-05
575,2.746808541730407e-09
576,0.0010389842940924483
577,0.004457045483643105
578,1.1587049650851752e-07
579,2.6089145011476e-05
580,3.5585981833388774e-05
581,0.0032579060191344476
582,2.6793732308395945e-06
583,0.00027125745207187387
584,0.08047832239938775
585,2.4065032205406067e-05
586,0.012534992111383947
587,0.0004016187876014395
588,0.00024691310342629886
589,0.0253801053112084
590,1.1587049650851752e-07
591,1.5445388473606096e-05
592,2.746808541730407e-09
593,1.4787494481158227e-09
594,1.4340231047149578e-06
595,9.92864838494773e-05
596,0.0008595096814922224
597,0.00010496957463334356
598,1.4041127846092433e-06
599,3.453065899031193e-06
600,0.0017927923829407096
601,0.00025834692335627757
602,0.014304489646980351
603,3.6094860977313657e-06
604,5.767208874337895e-06
605,0.002802327389522009
606,0.0013558471104852645
607,0.0005371394974841694
608,0.00010645516367064795
609,0.00019136380436711608
610,2.536660481366463e-07
611,0.001679559523622412
612,0.01848179668231368
613,4.0335513081270614e-07
614,0.0001247614479793405
615,3.9563680121203e-05
616,4.222649452409135e-05
617,2.8664151588482613e-05
618,7.709918232235575e-06
619,0.00022189750237710338
620,0.06290211418448519
621,0.00035858696428056657
622,0.18764378321772995
623,0.00012851663279772382
624,2.746808541730407e-09
625,0.03550569493346442
626,0.0010240632051016446
627,1.2453391455262666e-06
628,6.920568863173458e-10
629,1.5093994712692622e-05
630,4.0335513081270683e-07
631,6.686800944360482e-06
632,0.0004394773402467708
633,0.018561563915661675
634,0.0004278663528084954
635,6.562286637624066e-08
636,0.0018463090131704248
637,4.61023764841361e-05
638,0.0002926651958194504
639,1.084498555636934e-08
640,3.531585471756748e-08
641,6.905989139091387e-05
642,0.0009538312103647909
643,0.030437988627803038
644,0.001027488869902223
645,0.09139840306438726
646,0.00017456842322722575
647,0.00010876279245869257
648,1.6091562156240224e-05
649,0.00013824578071094506
650,0.0006335098315506343
651,0.002162357137071956
652,0.07602529291207501
653,0.0002732954718456243
654,1.5453315928711864e-05
655,0.007113731161103024
656,0.02300375593746741
657,4.790003339118403e-09
658,2.6965554439709906e-05
659,8.566192130342884e-05
660,7.604700796965331e-05
661,6.363476657943138e-06
662,9.561878675048703e-09
663,2.3623561446616355e-07
664,0.00016754671180186663
665,5.884976786768821e-07
666,0.0012023249572251453
667,0.017191503190714254
668,0.04533507626637513
669,3.688938072212211e-05
670,2.048608463479923e-06
671,0.004800819787159864
672,0.041796742400897854
673,0.057144490746747593
674,0.0004543767996236843
675,0.004180408214269489
676,0.004344098200496339
677,0.005743658196545252
678,0.01608199891009849
679,1.3425850340997013e-08
680,0.0048141348572014984
681,0.0007716639814432036
682,2.048608463479923e-06
683,0.0004365271424157215
684,0.08242492049575569
685,5.686267120481023e-05
686,0.011348270020579702
687,5.686267120481023e-05
688,0.029180440112864636
689,0.010336364705636014
690,0.01656741372780015
691,1.952015066512471e-05
692,3.6011794303410947e-06
693,0.0011705772442781755
694,8.91497673164559e-05
695,6.767238874288254e-05
696,9.229240954336288e-06
697,0.00022586355807179416
698,0.0002926651958194504
699,0.0002208214021868214
700,0.001897851961118242
701,1.2482745168411076e-05
702,1.7549831967298104e-05
703,0.007972751366885219
704,0.011377880904215019
705,0.0002926651958194504
706,0.0001758793708681354
707,0.00013614082125047467
708,0.0010405305991100099
709,0.7609446495307904
710,7.368121370968122e-05
711,3.530189175330734e-05
712,0.006499690866341647
713,5.800639163004148e-05
714,0.005831836836855871
715,9.892598122230329e-06
716,0.003705505913902957
717,0.00010514727040324793
718,0.007626169221304334
719,0.00031384630119758527
720,2.344203878795015e-07
721,2.147970611495484e-06
722,0.0003193700591605838
723,0.004214706223377668
724,0.00083299958060817
725,9.090199440023397e-07
726,0.002184160438591428
727,0.003713516801527841
728,0.009796177530021802
729,0.0010021320301299736
730,0.008687161436365368
731,0.0004655549009182318
732,0.000265233466984739
733,6.257599896400506e-08
734,1.658653442443471e-05
735,0.023541279738283745
736,8.117663191052083e-11
737,2.897941825387582e-05
738,4.127086319525018e-05
739,5.537008415663554e-06
740,0.0009087171425112766
741,0.00021058088739293358
742,0.0025720688376888005
743,0.0013040973904005551
744,7.091286672103794e-07
745,0.000984650479225538
746,0.06761702020325717
747,1.102297411262134e-05
748,0.00017983471007064136
749,0.050853279704976884
750,0.0004365271424157215
751,1.3784174921163691e-06
752,1.5589161644410469e-06
753,5.931856856576851e-05
754,1.4041127846092433e-06
755,3.3830240125003316e-05
756,0.0024881482025631615
757,0.00644200743128864
758,4.35079132865971e-05
759,3.700988557830229e-05
760,0.0004305809955865958
761,0.0008372892923063132
762,0.0006518899421013425
763,0.002248573981769244
764,0.0010110278229244908
765,0.023716762949977294
766,1.1635479856851035e-05
767,0.0009801667242941435
768,8.924641091480054e-05
769,1.4641509827220147e-05
770,0.03996650217593758
771,0.005386925904780435
772,2.3300302911875535e-07
773,0.0003193700591605838
774,0.00014824983280271452
775,9.378443451848225e-05
776,0.0046448728124263315
777,0.03396046659620189
778,4.416040672993466e-06
779,4.790003339118403e-09
780,0.0002261237496742756
781,0.037994030794439915
782,0.08555984811459505
783,0.0006514071633441621
784,0.0005344205056150605
785,4.004100619572168e-05
786,0.006100832610286463
787,8.709617177424081e-05
788,2.5428334127295135e-05
789,7.38695749459442e-05
790,5.8959861509929865e-05
791,0.00015945539929613316
792,0.0003249910047683326
793,0.00023441447342889424
794,0.0011591384802756303
795,0.007611717442143336
796,1.9316510566389915e-06
797,0.00023258817330939514
798,1.4508144427956907e-07
799,3.0033458016682925e-09
800,0.00045284449026738544
801,1.563073924253829e-05
802,0.00027186313170582274
803,4.4177697404768064e-05
804,0.00945601308181222
805,0.0022634191468738326
806,6.871183553042066e-13
807,2.5019409166336774e-05
808,3.2576040968932515e-08
809,0.5401734718498087
810,4.248461095049802e-05
811,4.394368933376452e-08
812,0.0002714198538804452
813,8.740661630008425e-06
814,0.004021040487846517
815,0.004698214530435962
816,0.005842787151083645
817,0.005741851530595605
818,0.0006893172332283625
819,9.885629283316327e-05
820,0.01496663263207366
821,0.060682273609009026
822,0.003307056614201421
823,0.057144490746747593
824,0.00025008665043390655
825,0.0003193700591605838
826,6.124838655030487e-05
827,0.0010755975811481003
828,0.0002926651958194504
829,0.00027276455493537596
830,0.0002885180778614048
831,0.026778101707053883
832,1.8200283538394615e-05
833,0.00012514629582185816
834,1.5061939645668737e-05
835,0.00015026969504876368
836,2.7718039508097402e-06
837,0.0007630929930965195
838,5.0753563527822555e-08
839,4.60427665825198e-05
840,4.936605634507934e-06
841,3.45799651407385e-06
842,0.00010742421541026655
843,0.0145021048376271
844,0.0035840966646912943
845,0.0003060041528155911
846,3.466069464837518e-06
847,4.469521871950392e-06
848,1.452127433146258e-05
849,0.00019620510625031488
850,9.255165029259733e-06
851,3.3285728095483354e-08
852,0.0001176602707301535
853,0.0004365271424157215
854,1.6171813347535096e-05
855,1.0255447572624544e-05
856,2.5575255379094904e-05
857,5.686267120481023e-05
858,0.00018319196967896584
859,0.0015781099205521044
860,1.1579189463629744e-05
861,0.0015033535458752547
862,1.327883821864714e-05
863,3.7176962826980495e-05
864,0.000417387703265893
865,0.002435658083463881
866,3.274414603901486e-05
867,0.001224871670698194
868,0.007770329034082663
869,1.1587049650851772e-07
870,3.743572581363111e-05
871,8.8983149489858e-06
872,0.0001219194707894987
873,7.815326941730319e-07
874,0.004317244488582091
875,0.00016082659592485838
876,0.001425686820542279
877,0.0019381739428946919
878,0.0002750103590779935
879,1.6501756773887866e-05
880,0.05098450736516031
881,0.0006331175758112537
882,0.0014867980060281338
883,0.11202042345230463
884,0.0015249788564970477
885,5.5495677563417065e-05
886,4.59766320333199e-06
887,0.0001147883784923502
888,3.232954007863797e-06
889,0.00034730820242140446
890,1.1587049650851752e-07
891,0.00012574827035364525
892,0.00039028707758717894
893,5.686267120481023e-05
894,0.0013109636053103245
895,7.38695749459442e-05
896,0.061047373712621866
897,6.257599896400506e-08
898,0.06826148517798965
899,2.4188837084553823e-06
900,0.00014633169027560738
901,0.026052642693520627
902,1.551768750860151e-05
903,0.0007547150650279105
904,0.0034996712207285034
905,0.08033723770787751
906,9.154603585021664e-06
907,0.006143054719093468
908,0.00017701330309712943
909,0.00027059407132641985
910,1.7473226594350027e-05
911,1.4146642717499256e-06
912,1.26204890218339e-05
913,0.00015042643200302797
914,0.004130960269722838
915,0.00030400290024779693
916,1.8648321278830662e-05
917,2.107531503210065e-05
918,0.00010577558108478556
919,2.746808541730407e-09
920,0.009566295911429592
921,0.0088544442534911
922,2.9413266697852586e-06
923,1.8891830912970515e-05
924,5.884976786768821e-07
925,0.0013272879090935766
926,2.746808541730407e-09
927,0.0019649401011658917
928,0.0006841797308618744
929,0.005250843692266824
930,0.22223967411916656
931,0.0002926651958194504
932,0.08033723770787751
933,5.686267120481023e-05
934,8.821435514099452e-09
935,1.148439664769297e-05
936,0.002640201107101219
937,2.746808541730407e-09
938,0.002498059846082012
939,0.01848464060601397
940,3.105691300269136e-05
941,1.7853207480807812e-09
942,1.917487470222976e-05
943,0.006025504840388408
944,0.0054373414729856125
945,0.024912437766793222
946,4.2994620844539175e-07
947,6.927629914307724e-06
948,6.443478230741524e-11
949,2.495907836575878e-05
950,1.851715523921402e-06
951,0.00020182716641508334
952,1.5047909978728393e-07
953,0.00014356468477687919
954,0.012942567497562623
955,8.001485980592034e-06
956,4.0335513081270614e-07
957,2.746808541730407e-09
958,0.005118385051985449
959,0.11199252019940283
960,1.2340016473587133e-07
961,1.4508144427956907e-07
962,0.00042125014161447657
963,1.5577188751245136e-08
964,0.0062292996162452196
965,1.899680842137094e-05
966,0.00026814976249580193
967,3.078541646673054e-09
968,0.006185496035913896
969,6.130101744742032e-11
970,1.7361449210625778e-05
971,0.00029689793322684065
972,7.567303187334177e-05
973,0.038309130757499504
974,0.0010787997914347965
975,0.006490236395331309
976,0.0005779470860253844
977,0.00018554911148379243
978,1.5677664926420796e-06
979,0.013249469947037068
980,4.0451561543078654e-10
981,3.923144748585931e-07
982,0.005235317908744477
983,0.0003227724491994755
984,6.477843035404822e-05
985,0.014423372834550663
986,0.00022316376386629386
987,0.00037362349224772995
988,2.079394012635419e-05
989,0.05356040895370898
990,2.316892223830381e-06
991,0.0005597485250640924
992,0.0009994757931280586
993,6.70563113460639e-07
994,1.8943720305087055e-05
995,2.3490852333708837e-05
996,1.1451693584154376e-06
997,0.057785867634060434
998,0.0007145356138659422
999,0.0008681994968021034
1000,0.014486202020781583
1001,7.318649703963214e-05
1002,0.07875483572319261
1003,2.5104857622922852e-08
1004,9.032325151262501e-05
1005,0.0007699799378971098
1006,0.0004884125374338917
1007,1.0509607763431454e-05
1008,0.05963988436265745
1009,0.005529711998213271
1010,3.970460008572571e-05
1011,0.00010477611633484252
1012,4.9521310576923705e-06
1013,0.003690663738440998
1014,0.001913471537827362
1015,1.581780855957093e-05
1016,0.03780453964387707
1017,0.0019237645194305581
1018,4.951118445933785e-07
1019,4.4313173648910085e-05
1020,5.377023281621354e-05
1021,0.0017486769242274762
1022,3.47939717453537e-05
1023,1.6376830372000122e-07
1024,1.0310967652175511e-05
1025,0.04162900765022153
1026,0.0004365271424157215
1027,1.2300220948114636e-05
1028,1.3858794476561663e-08
1029,0.00010514318233463272
1030,0.057144490746747593
1031,0.0006194035391733502
1032,0.0016863103277062273
1033,3.0501492108424864e-08
1034,0.02854677331606748
1035,5.5021065730334476e-08
1036,0.0011994596438360857
1037,1.3720250878579547e-05
1038,0.00041442774267157954
1039,3.491487950398198e-05
1040,0.009831691574288998
1041,0.0004195028170176434
1042,0.00016366637819051585
1043,2.4342572789831243e-05
1044,2.7078733867490788e-05
1045,0.00014288731665547473
1046,3.6979443334752566e-06
1047,4.981770447661116e-09
1048,0.08033723770787751
1049,5.0616085991800375e-05
1050,0.004185306216706608
1051,0.0004535245391276678
1052,1.93580628669322e-05
1053,1.100515543496257e-06
1054,0.006159005669850787
1055,0.00032178963144193065
1056,9.248812951145836e-06
1057,2.659892554526314e-05
1058,9.901962610391782e-05
1059,0.00017348898388023788
1060,0.04510535914827441
1061,0.0049562660771676915
1062,0.0016488822768474447
1063,0.0003482993854093267
1064,1.5310610778897022e-06
1065,6.07274571714966e-09
1066,5.581443470026386e-05
1067,0.00014348567937604812
1068,0.0006054255889647175
1069,3.092801206586845e-05
1070,4.020561249795556e-08
1071,0.0240504857999413
1072,0.001316036362180723
1073,1.7166967739274605e-05
1074,1.7927649160462587e-05
1075,0.014468152165526639
1076,0.013997974567696064
1077,0.02838186124145052
1078,3.3285728095483474e-08
1079,2.8222815904074313e-06
1080,0.07705508832022902
1081,1.4448327057832478e-05
1082,0.0025169940479253345
1083,1.9368403883036835e-08
1084,3.6011794303410947e-06
1085,0.0001697321533259228
1086,0.03656116096406817
1087,0.003982320065549766
1088,8.447624120963295e-06
1089,2.7723760988407406e-05
1090,4.790003339118403e-09
1091,0.0003949043921096373
1092,0.00016995963386680132
1093,0.04811017674057467
1094,0.008186092764936375
1095,0.0011610501327492479
1096,2.6638283972241875e-05
1097,0.001907293254458302
1098,1.6124569826744346e-06
1099,0.00433949894319343
1100,4.379335866820864e-05
1101,0.006187539053869965
1102,0.00041640865493745426
1103,2.9072387521834604e-06
1104,0.0001916411622649428
1105,0.0005768723258820786
1106,1.6595058187578195e-05
1107,0.01401155324761036
1108,0.0005980153179915411
1109,5.1249048843553576e-09
1110,7.778964072494368e-06
1111,0.0013207700994734143
1112,5.163156340705852e-05
1113,0.0005868814087535502
1114,9.052683397728644e-06
1115,3.466069464837518e-06
1116,0.00010035490740547692
1117,0.00013579280565145639
1118,0.0007460140431988614
1119,0.00026409409529569515
